id|Question|Answer_1
3997|Tôi đi rút tiền ở TP.HCM có vi phạm Chỉ thị 16?|"Với tình hình dịch bệnh diễn biến phức tạp và số ca nhiễm ngày càng tăng trên địa bàn, ngày 8/7, UBND TP.HCM ban hành Công văn số 2279 về áp dụng các biện pháp phòng, chống dịch Covid-19 theo tinh thần nội dung Chỉ thị 16 của Thủ tướng.

Điều 2 Công văn 2279 nêu rõ: Nhằm giảm thiểu tối đa nguy cơ lây nhiễm dịch bệnh trong cộng đồng, yêu cầu mọi người dân ở nhà, chỉ ra ngoài trong một số trường hợp thật sự cần thiết. Trong đó có quy định việc ra ngoài để mua lương thực, thực phẩm.

Tuy Chỉ thị 16 và công văn 2279 không nêu rõ việc có được ra ngoài cây ATM hay ngân hàng để rút tiền hay không. Nhưng để đảm bảo an toàn cho mọi người và phát huy hiệu quả phòng, chống dịch bệnh Công văn 2279 nêu rõ: Căn cứ vào tình hình diễn biến dịch Covid-19 trên địa bàn TP, trên cơ sở “có kế thừa, có đổi mới; vừa làm vừa rút kinh nghiệm, hoàn thiện mở rộng dần; không cầu toàn, không nóng vội” nhằm triệt để khoanh vùng, tập trung truy vết và dập dịch trong cộng đồng”.

Trường hợp của bạn là ra ngoài rút tiền ở cây ATM hoặc ngân hàng cũng được xem là ""thật sự cần thiết"". Nhưng bạn cũng nên hạn chế tối đa việc ra đường, bạn có thể rút nhiều tiền hơn mức bình thường để dùng cho những lần sau. Trong trường hợp khẩn cấp cần rút tiền, bạn nên đi một mình, không đi nhiều người.

Đồng thời, bạn cần tuân thủ nghiêm các biện pháp phòng chống dịch của Bộ Y tế, rửa tay bằng xà phòng hoặc dung dịch sát khuẩn; không tập trung quá 2 người tại nơi công cộng, ngoài phạm vi công sở, bệnh viện và phải giữ khoảng cách tối thiểu 2 m.

Nếu bạn ra đường không có lý do chính đáng, không đeo khẩu trang, không giữ khoảng cách 2 m sẽ bị phạt từ 1-3 triệu đồng (theo điểm a, khoản 1, Điều 12 Nghị định 117 về xử phạt vi phạm hành chính trong lĩnh vực y tế). Các hành vi này vi phạm không thực hiện biện pháp bảo vệ cá nhân đối với người có nguy cơ mắc bệnh dịch theo hướng dẫn của cơ quan y tế."
3310|Tôi muốn đăng ký tiêm vacxin Pfizer của Mỹ thì đăng ký ở đâu? Và giá vaccine của Pfizer bao nhiêu tiền?|" Hiện nay vaccine phòng Covid-19 của Pfizer và Modena của Mỹ chưa được nhập về Việt Nam và cũng chưa có cơ chế tiêm dịch vụ đối với những vaccine này. Anh/chị vui lòng chờ thêm thông tin từ Chính Phủ và Bộ Y tế.
Anh/chị có thể gọi đến hotline 028 7300 6595 hoặc inbox cho fanpage trungtamtiemchungvnvc. "
2117|Tôi là bác sĩ, bị bệnh thần kinh, đi khám nhiều bệnh viện không cùng một chẩn đoán, có một bác sĩ nghi ngờ bệnh đa xơ cứng nhưng chưa điều trị. Tôi có chích ngừa Covid-19 được không?| Chào bạn Theo thông tin mà bạn cung cấp, chúng tôi chưa rõ thuốc hiện đang sử dụng và tình trạng hiện tại như thế nào, đã được cải thiện hay kiểm soát chưa, thời gian bạn sử dụng thuốc... nếu hiện nay bệnh đã được kiểm soát thì bạn có thể tiêm chủng. Tốt nhất, bạn nên đến gặp bác sĩ để được thăm khám và tư vấn cụ thể, bạn cần cung cấp đầy đủ các thông tin liên quan đến bệnh cũng như các loại thuốc đang sử dụng để bác sĩ có thể chỉ định tiêm chủng an toàn. 
173|Bao nhiêu người có thể tham dự một hội nghị, sự kiện thể thao, buổi biểu diễn ca nhạc hoặc sự kiện cộng đồng khác một cách an toàn?|CDC không có giới hạn hay khuyến cáo về số lượng người tham dự cụ thể cho các loại sự kiện này, thay vào đó chúng tôi khuyến khích đơn vị tổ chức sự kiện tập trung vào các cách thức nhằm hạn chế tiếp xúc giữa người với người. Mỗi đơn vị tổ chức sự kiện cần phối hợp với các nhân viên y tế địa phương để xác định một con số thích hợp cho cơ sở của họ. Họ cũng nên kiểm tra các quy định của tiểu bang, quận và thành phố về bất kỳ hạn chế nào giới hạn số lượng người tham dự sự kiện.Nói chung, con số được chọn cần phải đảm bảo các cá nhân có thể duy trì khoảng cách với người khác ít nhất 6 feet.  Thay vì tập trung vào một con số lý tưởng, đơn vị tổ chức sự kiện và nhà quản lý nên tập trung vào khả năng giảm thiểu và hạn chế tiếp xúc giữa người tham gia, nhân viên và những người khác. Nói chung, quý vị tương tác với càng nhiều người, quý vị tương tác với họ càng gần và tương tác đó càng lâu thì nguy cơ mắc bệnh và lây lan COVID-19 càng cao. Không gian trong nhà có nguy cơ cao hơn không gian ngoài trời, vì trong nhà có thể khó duy trì khoảng cách tối thiểu 6 feet giữa người với người và khả năng thông gió cũng không tốt như ở ngoài trời.
53|Chất khử trùng có diệt được các dòng COVID-19 mới không?|Với sự hợp tác của EPA, CDC mong rằng tất cả các sản phẩm trong Danh sách N: Các chất khử trùng dùng cho Vi-rút Corona (COVID-19) có thể diệt được tất cả các dòng SARS-CoV-2, chủng vi-rút gây bệnh COVID-19.Đột biến gien ở COVID-19 không gây ảnh hưởng đến hiệu quả của các chất khử trùng. Việc phá hủy một vi-rút phụ thuộc và đặc tính sinh học của nó, và những thay đổi di truyền gần đây chưa làm thay đổi đặc tính sinh học cơ bản của chủng vi-rút gây bệnh COVID-19.​Tìm hiểu thêm về các khuyến cáo làm sạch và khử trùng cho cơ sở vật chất và nhà ở.
769|Xin PGS.TS cho biết đối tượng là du học sinh hay người có nhu cầu xuất cảnh thì lúc nào mới được tiêm vắc xin, và đăng ký lịch hẹn ở đâu? Xin chân thành cảm ơn!|"Theo nghị quyết của Chính Phủ và hướng dẫn của Bộ Y tế vắc xin phòng COVID-19 được ưu tiên chủng chủng miễn phí cho các nhóm đối tượng là : Lực lượng tuyến đầu phòng, chống dịch, Nhân viên, cán bộ ngoại giao của Việt Nam được cử đi nước ngoài; hải quan, cán bộ làm công tác xuất nhập cảnh, Người cung cấp dịch vụ thiết yếu: hàng không, vận tải, du lịch; cung cấp dịch vụ điện, nước...; Giáo viên, người làm việc tại các cơ sở giáo dục, đào tạo; người làm việc tại các cơ quan, đơn vị hành chính thường xuyên tiếp xúc với nhiều người; Người mắc các bệnh mạn tính, người trên 65 tuổi; Người sinh sống tại các vùng có dịch; Người nghèo, các đối tượng chính sách xã hội; Người được cơ quan nhà nước có thẩm quyền cử đi công tác, học tập, lao động ở nước ngoài. Các đối tượng khác do Bộ Y tế quyết định căn cứ yêu cầu phòng chống dịch.

Ngoài nhóm đối tượng ưu tiên kể trên, Chính phủ khuyến khích các đơn vị đủ điều kiện tổ chức tiêm chủng tự nguyện cho các tổ chức, cá nhân có yêu cầu và tự chi trả phí tiêm chủng.

Hiện tại, do nguồn cung ứng vắc xin còn hạn chế nên việc tiêm chủng cho các nhóm đối tượng khác Bộ Y tế, chính quyền địa phương  sẽ có hướng dẫn cụ thể sẽ căn cứ vào khả năng cung ứng vắc xin."
3967|Đeo khẩu trang vải có giúp ngăn ngừa và phòng tránh lây nhiêm nCoV không? Và đeo khẩu trang vải như thế nào mới đúng?|"Khẩu trang là bước quan trọng giúp phòng ngừa nhiễm và lây lan SARS-CoV-2. Khi không thể dùng khẩu trang y tế, bạn có thể chọn lựa khẩu trang vải để bảo vệ mình cũng như người xung quanh.

Đặc biệt, bạn cần đeo khẩu trang và thực hiện các hành động phòng ngừa hàng ngày ở nơi công cộng, giao thông đông người, tại các sự kiện, tụ họp và bất cứ nơi nào đông người.

Cách đeo khẩu trang vải đúng:

- Rửa tay hoặc dùng dung dịch sát trùng tay trước khi đeo khẩu trang.

- Đeo khẩu trang qua mũi và miệng và cố định dưới cằm.

- Đeo khẩu trang vừa khít vào hai bên mặt, treo qua tai hoặc cột dây phía sau đầu.

Nếu bạn phải liên tục điều chỉnh khẩu trang, điều đó có nghĩa là khẩu trang không vừa khớp và bạn cần tìm loại khẩu trang khác.

- Đảm bảo rằng bạn có thể thở dễ dàng khi đeo khẩu trang.

CDC cũng khuyến cáo bạn nên đeo khẩu trang ở nơi công cộng khi người xung quanh không sống cùng nhà, đặc biệt ở trong phòng có không gian kín; khi bạn khó có thể giữ khoảng cách 2 m với người xung quanh.

Ngoài ra, bạn luôn phải có khẩu trang dự phòng trong túi để thay cái bị bẩn, ướt do hơi thở, mưa... và bảo quản khẩu trang ướt trong túi nhựa đến khi có thể giặt được.

Đặc biệt, khi đeo khẩu trang vải, bạn tuyệt đối tránh kéo chúng xuống cổ hoặc lên trên trán; không chạm vào khẩu trang. Nếu chẳng may chạm phải, bạn cần rửa tay và sử dụng dung dịch sát khuẩn. Ngoài ra, bạn không được sử dụng khẩu trang chung với người khác.

Cách tháo khẩu trang vải khi về nhà:

- Tháo dây buộc phía sau đầu hoặc kéo căng vòng dây đeo tai, chỉ cầm vào vòng dây đeo tai hoặc dây buộc.

- Gập lớp bên ngoài vào, sau đó cho vào máy giặt, có thể giặt chung với quần áo. Sau đó, phơi khô dưới ánh nắng mặt trời.

- Cẩn thận không chạm tay vào mắt, mũi và miệng và rửa tay ngay sau khi tháo khẩu trang."
1632|Thưa bác sĩ, cách đây 2 năm khi cắt chỉ từ vết mổ khối áp xe ở tay, em bị co giật 3 tiếng, dù trước đó bác sĩ không tiêm kháng sinh, chỉ dùng thuốc tê. Em tỉnh táo nhưng chân tay bên phải giật rung bần bật (áp xe ở tay trái). Ngoài ra e bị một số dị ứng như da thường tự nhiên bị đỏ ngứa từng đám, viêm mũi dị ứng quanh năm. Em cũng bị huyết áp thấp và thỉnh thoảng rối loạn tiền đình. Vậy em xin hỏi có bị hạn chế tiêm vaccine Covid-19 của AstraZeneka không ạ? Em cảm ơn nhiều!|" Chào anh/chị,
Trường hợp của anh/chị cần kiểm tra lại tình trạng co giật và các bệnh lý có liên quan tại chuyên khoa để có kết luận chính xác về tình trạng bệnh. Sau đó, anh/chị có thể đến điểm tiêm khối bệnh viện và chia sẻ thông tin bệnh lý, tiền sử dị ứng để bác sĩ thăm khám và tư vấn cụ thể hơn. Cảm ơn câu hỏi của anh/chị, nếu còn thêm bất kỳ thắc mắc nào, anh/chị có thể gọi đến hotline 028 7300 6595 hoặc inbox cho fanpage trungtamtiemchungvnvc. Trân trọng!"
4497|DỰ PHÒNG MIS-C NHƯ THẾ NÀO?|Cách tốt nhất để phòng MIS-C là tránh không để trẻ bị mắc covid 19. Cha mẹ cần tuân thủ các nguyên tắc phòng dịch như 5K và cho trẻ tiêm vaccine phòng covid-19 khi có chỉ định, tiêm đủ liều cũng như tiêm chủng đầy đủ các loại vaccine phòng các bệnh truyền nhiễm khác theo lịch. Tiêm đủ liều vaccine covid-19 giúp giảm nguy cơ mắc covid-19 nặng/nguy kịch, đồng thời cũng giảm nguy cơ mắc MIS-C. Với trẻ đang mắc hoặc sau mắc covid 19, nếu xuất hiện các biểu hiện sốt cao liên tục, phát ban, mắt đỏ, rối loạn tiêu hóa cần phải nghĩ tới MIS-C và cho trẻ đi khám tại các cơ sở y tế.
4188|Trong thời gian qua, Bộ Y tế đã rất nỗ lực trong việc tìm nguồn cung ứng vắc xin phòng COVID-19 để đáp ứng nhu cầu tiêm chủng trong nước. Vậy hiện nay có bao nhiêu loại vắc xin phòng COVID-19 được Bộ Y tế cấp phép sử dụng tại Việt Nam và thông tin về các loại vắc xin này?|"- Hiện nay Bộ y tế đã khẳng định vắc-xin là công cụ quan trọng giúp kiểm soát đại dịch COVID-19.
- Đến thời điểm hiện nay, có 6 loại vaccine phòng COVID-19 đã được Bộ Y tế cấp phép sử dụng tại Việt Nam. Đó là: AstraZeneca, Pfizer: Moderna, SPUTNIK V, Vaccine Vero Cell của Sinopharm, Vaccine Janssen. Tất cả các VX này đều đã vượt qua quá trình kiểm duyệt nghiêm ngặt của nhiều cơ quan quản lý nhà nước trên thế giới.
- Chính vì vậy mà các vaccine được cấp phép và sử dụng Việt Nam hiện nay đều đảm bảo an toàn và hiệu quả.
- Tất cả các loại vắc-xin COVID-19 trên đều có thể dạy cho hệ miễn dịch của chúng ta cách nhận biết và chống lại vi-rút gây bệnh. Khi người được tiêm đủ liều có thể không mắc COVID-19, nếu mắc cũng giúp tránh bệnh nặng và hạn chế tử vong."
